index	username	time	comment	star
5	B Tsai	20200608	招牌的葡萄柚綠茶還買不到～只買香吉士百香綠，覺得還好😭	4
6	賴儀芳	20200608	"今天去店員告知 109.6月中才有著名的葡萄柚綠茶，目前店員推薦香吉士綠茶加梅子，我點了兩杯再加布丁奶茶一杯，這樣185元，朋友都覺得香吉士還好，之前喝葡萄柚綠茶的友人很推葡萄柚綠茶
電話訂，週五中午等半小時才能領喔"	3
7	Bella Chen	20200608	None	4
8	劉信忠	20200608	None	5
9	璁喵	20200608	None	5
0	熊揚	20200608	很扯，只不過飲料，還要排隊輪到我剩一杯，明天請早，葡萄柚百香綠茶	4
1	CHIEN MIA	20200608	None	5
2	wkb lin	20200608	因為季節沒有招牌葡萄柚綠，點了香吉士百香綠，還蠻好喝的，很新鮮，就是對我來說偏酸，但朋友說不會。	4
3	Chia Yen Wu	20200608	None	5
4	Che-Jen Wu	20200608	None	5
5	人哪	20200608	提前一小時打電話預訂，再過去現場拿，真的很好喝～推推	5
6	郁凱黃	20200608	可惜沒喝到葡萄柚綠，不過檸檬凍頂也好喝，半糖還是有點甜！	4
7	Blue Sky	20200608	御香屋的人潮一整個誇張，不到中午就大排長龍，這次是慕名前來，如不想排隊可以先打電話預訂，時間到了再來取，這次點了大家推薦的葡萄柚綠茶+梅子和布丁鮮奶茶，這是一家與大苑子相似的手搖飲，主打新鮮多元果汁類的飲料店，口味因人而異，但我個人覺得是好喝的，不會太甜也不會太膩，但價位還以為南部的手搖飲料價格會便宜些，但其實與台北價位是差不多的，不過下次有經過還是會來買一杯來喝。	5
8	黃雨	20200608	None	4
9	王鵬舜	20200608	大熱天喝一杯香吉士綠茶是蠻爽的沒錯，不過口味只能算普通偏好，加了梅子多了一些層次這樣，人多成這樣有點疑惑	3
0	李維祥	20200608	None	5
1	涂哲銘	20200608	None	5
2	開麒謝	20200608	None	5
3	Alicia Zhan	20200608	排隊很久，但口味非常非常非常普通⋯⋯喝完看了評分莫名高很疑惑	1
4	楊若琳	20200608	None	5
5	王逸程	20200608	很ㄧ般的飲料店 排隊美食？不會再喝了	1
6	emily emilly	20200608	沒特色，一般飲料，沒有排隊的必要	1
7	Michael Kao	20200608	"“凍頂檸檬”
比大苑子好喝，也不貴，排隊速度還算快。"	4
8	豪哥	20200608	排骨蛋炒飯，真的好吃！	5
9	曾嘉偉	20200608	不管什麼時候經過     永遠大排長龍      門庭若市     生意興隆	5
0	KEVIN LIN	20200608	靠嘉義價值爆漲而名過其實的飲料店，一堆五陵年少喝過考試都考100分呢！	1
1	洪星星	20200608	None	4
2	Pei Pei	20200608	"今天來沒有葡萄柚了.....布丁也沒有
喝了梅子綠茶"	4
3	黑色幽默	20200608	None	3
4	陳小涵	20200608	葡萄柚綠茶真的超好喝	5
5	吳鴨鴨	20200608	"(由 Google 提供翻譯) 好喝

(原始評論)
好喝"	4
6	劉世仰	20200608	None	4
7	柯慧	20200608	None	5
8	Ying Hsuan	20200608	"總店電話打不進去，打二店很快就通了，等待約20分鐘再自取，用電話訂購很方便！總店離二店並不遠，可至二店購買較不需要久候。
以內容物都是滿滿果粒的水果飲料來說真的很有誠意，喝起來的口感也很好！但是水果有季節因素，如果不是在產季時，商品會無法供應。
嘉義的天氣真的太適合喝這種清涼消暑的飲品了👍🏻"	4
9	安安	20200608	真的覺得很好喝	5
0	陳志勇	20200608	None	5
1	劉小秀	20200608	柳丁綠茶加梅子，凍頂檸檬都蠻好吃的。這次遺憾沒喝到葡萄柚綠，可以提前一小時打電話先訂再去現場拿比較快。	5
2	Anabel Wang	20200608	None	5
3	HUANG PEI LAN	20200608	None	5
4	jang ching jeng	20200608	None	5
5	Bob Bao	20200608	None	5
6	陳華如	20200608	None	5
7	陳宇澤	20200608	讚	4
8	Dragon	20200608	對比北部總是排隊的手搖店，御香屋的人潮一整個誇張，慕名前來可以先打電話預訂，時間到了再來取，點了大家推薦的葡萄柚綠茶+梅子(中杯/60元)和布丁鮮奶茶各2杯，結果家人都說布丁鮮奶茶好喝，而葡萄柚綠茶一般般⋯⋯大苑子CP值比較高～	3
9	黃六六	20200608	"（應該找看看多年前的相片）
   對比看看就知道了！！！！

加油啊⋯⋯（本來五顆星的說）"	4
0	Ching	20200608	雖然是友人推薦必喝飲品之一 但對於葡萄柚綠茶加梅子的味道沒有很喜歡 不過每次經過都排很多人	2
1	楊芳瑜	20200608	None	5
2	Tony Chou	20200608	None	5
3	謝貴婦	20200608	"御香屋的葡萄柚綠好喝，不過真的不便宜，如果以一樣的口感，麻古的葡萄柚蜜茶喝起來差不多。
還有點了凍頂檸檬，一開始很好喝，適合解膩，但放太久就會澀。"	4
4	Yushan Wu	20200608	None	5
5	Hey,This is R Jie	20200608	最懷念的嘉義飲料	5
6	徐瑍宇	20200608	"以南部物價來說不算便宜但物有所值
味道複雜而精巧，梅子是點睛之筆
工作人員在燥熱天候面對排隊人龍仍十分客氣
葡萄柚的美好值得排隊"	5
7	彭詠堅	20200608	好喝，人多，汽車暫停要留駕駛，以免被開單	5
8	Carrie Liao	20200608	葡萄柚綠茶滿滿的果粒，加上畫龍點睛的梅子。非常好喝😋😋	5
9	洛神花	20200608	None	5
0	yoyo yo	20200608	金萱好喝，葡萄柚綠一點點苦，有點小杯	4
1	nubis A	20200608	服務變差  , 感覺很不好  客人多還在教新人 不會選時機	1
2	柯家耀	20200608	我覺得大苑子好喝多了，不知到怎麼衝分數的.....旅遊想嚐鮮的話建議兩個人喝一杯就好	2
3	May	20200608	好喝，大排長龍（但等待期比想像短	4
4	Gallon Chang	20200608	None	5
5	Leona fun life利歐娜樂生活	20200608	不用排很久可以可以喝到了～開心！！！	5
6	Rita Chang	20200608	真的要打電話來預訂，不然排很久，葡萄柚綠滿不錯👍	4
7	UJ Lin	20200608	None	3
8	紀小惠	20200608	"好喝不多說
葡萄柚綠很夯
覺得更爽口的是凍頂檸檬
人很多要等"	4
9	黃一庭	20200608	None	5
0	C.Y H	20200608	身為彰化人的我會思思念念的葡萄柚綠.	5
1	bo cheng chen	20200608	滿滿的每一口都是果肉，有沒有加梅子都很好喝，現在有開分店，要去買可以去分店，或是先打電話訂購之後再到文化路吃美食，吃完剛好可以拿飲料	5
2	廖文謙	20200608	"車子不好停，很熱門很熱門，人很多。
但是料豐富不難喝。
電話預約。"	4
3	柚老闆	20200608	"<源興御香屋>
🍹🍹🍹🍹🍹🍹🍹🍹🍹🍹🍹🍹🍹🍹
嘉義超人氣的飲料店，不管平日假日都是滿滿的人潮，雖然我覺得還好，不過既然來了，還是要當一回觀光客，不是嗎？
🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊

🔸葡萄柚綠茶
價格說真的不便宜，不過還是要喝一次看看，葡萄柚加綠茶，裡頭在放入一顆梅子，好不好喝看個人，裡頭的果肉真的很多！"	4
4	Shinichi	20200608	None	4
5	Jerry Chang	20200608	招牌的葡萄柚綠茶搭配梅子是店家推薦的完美比例，喜歡酸甜口味可以嚐鮮喔	5
6	Ruei Sia	20200608	"葡萄柚綠＋梅子，有滿滿的果粒。
檸檬洛神花，酸甜平衡的剛剛好。"	4
7	張彗玲	20200608	葡萄柚綠好喝	5
8	張懷文	20200608	啊就真的很好喝 不會只有觀光名店的虛名	5
9	Agnes Chiang	20200608	還好有先打電話預訂，到現場看到排隊人潮嚇到了！點了葡萄柚綠茶，還有加酸梅，很好喝！金萱茶裡面放的也是真材實料的茶葉，好特別的冷泡茶！來嘉義慕名而來，果然名不虛傳！	5
0	CW Hsiao	20200508	None	4
1	Mina Ding	20200508	先打電話訂購，比較不會等很久。葡萄柚綠好喝！	5
2	紀憲沂	20200508	進嘉義市必喝	4
3	Ariel Chen	20200508	沒有想像中好喝	3
4	Ted Fan	20200508	排隊的手搖飲料⋯	4
5	Yutang Shen	20200508	葡萄柚綠茶有滿滿的果肉配上酸甜的梅子很好喝，只是中杯60元有點貴	4
6	賴安	20200508	推葡萄柚綠茶，但冬天勝過夏天唷！	4
7	筱尹	20200508	葡萄柚綠茶好喝，推～	5
8	Micky Ren	20200508	"可以提前半小時電話預約，店家會留下姓名、電話、領取時間和領取號碼
現場也可以排隊，店加速度很快但大熱天會讓熱死，尤其前面如果點了十四杯...
葡萄柚綠茶果粒給得很有誠意，加梅子，酸度剛好，好喝！
洛神檸檬，固定半糖，感覺有甘草回甘，好喝！
#葡萄柚綠茶$60
#洛神檸檬$50"	5
9	Chu-Yun Yang	20200508	"每次來必喝，真材實料👍推薦葡萄柚綠茶去冰半糖加梅子，洛神檸檬去冰半糖也很好喝。
建議打電話來取餐，雖然等的時間30分鐘到2小時都有，但至少不用排隊流汗等待。（不過電話要打很多次就是。）"	5
0	iliu Su	20200508	"招牌的葡萄柚綠中杯60
Cp值正常發揮
人潮眾多，防疫期間沒戴口罩的不能買哦！"	4
1	曾乙軒	20200508	None	5
2	Y-S H	20200508	個人覺得梅子的品質有變差，好鹹。另外，問梅子綠茶有幾顆梅子，說1顆結果有2顆，超鹹 😖	4
3	Joanne Hsu	20200508	必喝葡萄柚綠	4
4	張雅婷	20200508	好喝👍🏻 人很多 等待時間略長 可先打電話預定	5
5	Gina Cho	20200508	葡萄柚綠茶！好喝！	5
6	Leo Sheu	20200508	None	4
7	Junyou Liu	20200508	葡萄柚綠茶加話梅非常到位，用料很實在，推薦	5
8	陳宜東	20200508	排隊很誇張的店，點了招牌葡萄柚綠茶(60元/限定中杯)，味道就還不錯，半糖半冰冰塊還是有點多，裏頭加了梅子，後面的滋味更加好了！店員動作都很快，沒有等太久～	5
9	CC Tsai	20200508	料多實在	4
0	Yi-Ting Chen	20200508	葡萄柚綠茶真的好喝  覺得不加梅子比較優～ 建議先打電話預定  不然會排的天荒地老	5
1	Hazel Chen	20200508	葡萄柚綠茶加話梅超級好喝！現場排隊人潮很多，但速度蠻快的，點餐完沒多久就拿到飲料了。推薦❤️	5
2	米士特熊	20200508	"招牌葡萄柚綠茶只提供中杯，用料很實在。但人真的很多，建議打電話預約。

葡萄柚採時價，我買的時候一杯65"	3
3	火皇	20200508	"(由 Google 提供翻譯) 好喝,但真的太多人了...

(原始評論)
好喝,但真的太多人了..."	4
4	Erwen	20200508	不喝飲料的我 盡然愛上 真的很好喝	5
5	COCO惠芳	20200508	"到嘉義必喝的飲料🥤
百喝不厭唷👍"	5
6	莊志凱	20200508	None	3
7	Jessica Cheng	20200508	"雖然中杯要60
可是超好喝😍比例太完美了吧
店員雖然忙但很親切"	4
8	邱佳穎	20200508	"中正路新開的二店也好多人！
整杯葡萄柚+綠茶+梅子
平常不愛喝手搖茶的我也愛上御香屋
（可以先打電話預訂～不然要等半小時以上）"	5
9	ping	20200508	"在二店買，速度快。
推薦葡萄柚綠茶👍
滿滿葡萄柚果肉，好喝"	5
0	tre Tra	20200508	"新開的二店
品質依舊
人潮有分流
比較不用等這麼久
店員態度很好！
葡萄柚的果粒滿滿的 好喝好喝
早上11點來 買完剛好接著同條路吃林聰明砂鍋魚頭"	5
1	Amber Lin	20200508	"葡萄柚綠茶
果然如傳說中好喝！
不愛甜但怕酸的人，可以選擇半糖
酸甜剛剛好🤗🤗🤗
葡萄柚果肉也超多
非常滿足👍👍👍"	5
2	Min Chih Hung	20200508	"(由 Google 提供翻譯) 太好喝了🥺

(原始評論)
太好喝了🥺"	5
3	Bruce King	20200508	None	5
4	Matcha	20200508	招牌葡萄柚綠真的很讚	4
5	Mumu Chen	20200508	"推薦洛神花茶👍
在排隊人龍中偶爾會遇到插隊的人，謝謝店員適時的指正勸導那些不排隊的人，雖然要排隊也覺得甘願"	5
6	kok	20200508	優秀的飲料店，大杯珍奶會太飽，中杯就好。	4
7	椋	20200508	None	4
8	Chia Hung	20200508	"葡萄柚綠沒有想像中驚艷
假日要排隊的話不會再排
覺得台北的龜記比較好喝 洛神可能因為沒有期待反而覺得還不錯"	4
9	長毛叔叔Joseph Lai	20200408	"(由 Google 提供翻譯) 好喝，好多人👍

(原始評論)
好喝，好多人👍"	4
0	劉育承	20200408	None	5
1	chen chien	20200408	"葡萄柚綠茶千萬別加梅子
凍頂檸檬也soso
不能調甜度都好甜...."	3
2	汪為家	20200408	"(由 Google 提供翻譯) 不要想太多

(原始評論)
不要想太多"	5
3	Bouz TH	20200408	"(Apr. 3, 2020)

(中正店)
和本店是一樣的情形，排隊點飲料的速度雖快，但等待的時間仍達半小時。

家人是點傳說中的葡萄柚綠，評價其實是還好，梅子有達到它增味的效果。
檸檬綠是茶味大過檸檬味的，對檸檬不太OK的話可以喝喝看，還蠻溫和的。"	3
4	Selin L	20200408	招牌飲好喝，只是真的要等一下，店家都很客氣。	5
5	李慈心	20200408	None	5
6	張維倫	20200408	每次來嘉義都必買一杯，葡萄柚綠、凍頂檸檬、洛神花等等都很推，以前還沒這麼多人，現在都要大排長龍，不過裡面有十個人在製作吧，不過現在價格偏高不少，現在有二店在附近營業應該可以分散一些人潮，喝完後覺得這家的比起其他家好喝很多，推推！@populun	5
7	YuChieh Yang	20200408	None	5
8	陳志岳	20200408	好喝，就連平常不喝飲品的我，每次來到嘉義都必喝。	5
9	Kyle Chen	20200408	"期待太高 500cc 要65元 太貴 但葡萄柚給的量還可以 綠茶太濃
好險有先打電話，但是取貨還是要等"	4
0	sophie chang	20200408	嘉義人都知道的新鮮飲料店，排隊也要喝一下!👍👍👍	5
1	鄭妙智	20200408	"葡萄柚綠茶真的讚，初次嚐鮮就愛上了
排隊人多，但速度很快"	5
2	黃志雄	20200408	排隊~路過	5
3	Hsu Jackie	20200408	"在地人推薦的飲料店，看到沒斷過的排隊人潮就知道。點了招牌的葡萄柚綠跟洛神檸檬，令人難忘的酸度與微甜的口感，難怪整天都是大排長龍，下次再來還是要買來喝。
林聰明砂鍋魚頭旁有開了家分店，人潮還不多，沒時間等的人可以去分店買。"	5
4	陳淑蘭	20200408	葡萄柚綠（有加梅子）好喝果肉多	5
5	陳安玲	20200408	葡萄柚綠茶🔥🔥🔥	5
6	Li-way Chi	20200408	好喝！嘉義必推	5
7	Susan Cheng	20200408	招牌飲料果然不負期待, 果肉多口感佳，到嘉義旅遊，是絕不能錯過的高CP值手搖茶店家。	5
8	Yushan Chien	20200408	"嘉義市必訪的御香屋，
招牌的柳橙綠非常好喝～～～
裡頭還加了一顆梅子，非常生津止渴，
喝完整杯也不會覺得嘴巴很乾想灌水，
應該是因為成份夠天然吧。

如果想要喝到果粒的口感可點葡萄柚綠，
這個也是人氣商品。

平日的購買人潮也是絡繹不絕，
不過店家速度非常快，基本上不用等太久，
且雖然很忙碌，但店員態度都很好很親切。

絕對再訪！"	5
9	無名	20200408	心頭好	5
0	Minh Huang	20200408	None	3
1	江仔	20200408	"好喝好喝
生意很好～需要排隊蠻長的時間去等待喔"	5
2	徐亭瑄	20200408	"(由 Google 提供翻譯) 招牌超好喝，果肉很多

(原始評論)
招牌超好喝，果肉很多"	5
3	洪嘉吟	20200408	"嘉義第一名
口味眾多還有試喝的
葡萄柚必點
但是太多人等待時間大約10分鐘
周邊不好停車
建議可以打電話訂比較方便"	5
4	一灘爛妮	20200408	"(由 Google 提供翻譯) 加梅子更好喝

(原始評論)
加梅子更好喝"	4
5	Snow Lin	20200408	"很香！網路上推梅子葡萄柚綠茶果然讚到不行～～但小杯就要60有點貴😅
而且還要排隊滿久的....."	4
6	Nick Chang	20200408	超級好喝~ 大學第一次喝到，到現在經過嘉義還是會買來喝~	5
7	Rich Hu	20200408	"每種飲料都很好喝的飲料店
口味很清爽
百香果、葡萄柚、凍頂烏龍系列都好喝"	5
8	板橋飯冰冰	20200408	"柳丁綠很清爽好喝
葡萄柚綠也不差
不過大推柳丁綠"	4
9	anna	20200408	葡萄柚綠半糖少冰 超好喝	5
0	Jung	20200408	"超級好喝
用料很實在"	5
1	Rita	20200408	點招牌飲料-葡萄柚綠茶3分糖，有加梅子，以及平日限定的四季春茶無糖；葡萄柚綠茶建議不要加梅子，更可以喝出茶香及葡萄柚的鮮，四季春茶很有茶味	5
2	mike jo	20200408	不會再來	1
3	陳冠禎	20200408	None	5
4	Lin Chun Hsia	20200408	不管排隊人潮多可怕服務態度一樣很好餒！讚讚！排隊其實很快！看到就排起來！喝起來就對了！	4
